Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
FDF24,15.5,Regular,0.042464962,Baking Goods,81.5934,OUT010,Small,Tier 3,Grocery Store,327.5736,24,Food
FDG52,13.65,Low Fat,0.065732883,Frozen Foods,45.7402,OUT049,Medium,Tier 1,Supermarket Type1,780.9834,23,Food
DRF36,16.1,Low Fat,0.023625114,Soft Drinks,189.3846,OUT045,Small,Tier 2,Supermarket Type1,3630.6074,20,Drinks
FDS45,12.857645184136183,Regular,0.051643608,Snack Foods,107.3622,OUT019,Small,Tier 1,Grocery Store,317.5866,37,Food
FDX40,12.85,Low Fat,0.165694219,Frozen Foods,39.7164,OUT010,Small,Tier 3,Grocery Store,231.6984,24,Food
DRK12,9.5,Low Fat,0.041878397,Soft Drinks,32.99,OUT035,Small,Tier 2,Supermarket Type1,133.16,18,Drinks
DRC27,13.8,Low Fat,0.058091482,Dairy,245.1802,OUT035,Small,Tier 2,Supermarket Type1,5650.6446,18,Drinks
FDL58,5.78,Regular,0.0,Snack Foods,263.7568,OUT017,Small,Tier 2,Supermarket Type1,2636.568,15,Food
NCD30,19.7,Non-Edible,0.026903714,Household,96.0726,OUT045,Small,Tier 2,Supermarket Type1,1272.3438,20,Non-Consumable
NCZ54,14.65,Non-Edible,0.0,Household,161.5552,OUT010,Small,Tier 3,Grocery Store,324.9104,24,Non-Consumable
FDE10,6.67,Regular,0.150554711,Snack Foods,130.0626,OUT010,Small,Tier 3,Grocery Store,131.1626,24,Food
FDR44,6.11,Regular,0.0,Fruits and Vegetables,131.2968,OUT010,Small,Tier 3,Grocery Store,260.9936,24,Food
FDP28,13.65,Regular,0.134975628,Frozen Foods,260.0936,OUT010,Small,Tier 3,Grocery Store,260.9936,24,Food
FDX15,17.2,Low Fat,0.15616879,Meat,160.6578,OUT013,High,Tier 3,Supermarket Type1,3690.5294,35,Food
FDA39,6.32,Low Fat,0.0,Meat,40.2822,OUT035,Small,Tier 2,Supermarket Type1,1139.1838,18,Food
FDY24,4.88,Regular,0.133700752,Baking Goods,52.9298,OUT049,Medium,Tier 1,Supermarket Type1,1995.4026,23,Food
FDC60,5.425,Regular,0.115119905,Baking Goods,88.3514,OUT017,Small,Tier 2,Supermarket Type1,1416.8224,15,Food
FDH28,15.85,Regular,0.110030997,Frozen Foods,37.2506,OUT046,Small,Tier 1,Supermarket Type1,265.6542,25,Food
FDT25,7.5,Low Fat,0.051038045,Canned,121.7072,OUT017,Small,Tier 2,Supermarket Type1,3552.7088,15,Food
DRJ13,12.65,Low Fat,0.062837968,Soft Drinks,161.5578,OUT013,High,Tier 3,Supermarket Type1,2406.867,35,Drinks
NCO07,12.857645184136183,Non-Edible,0.017116983,Others,211.956,OUT019,Small,Tier 1,Grocery Store,213.056,37,Non-Consumable
FDW20,20.75,Low Fat,0.024129332,Fruits and Vegetables,124.173,OUT013,High,Tier 3,Supermarket Type1,2956.152,35,Food
DRF27,12.857645184136183,Low Fat,0.049754975,Dairy,152.134,OUT019,Small,Tier 1,Grocery Store,153.134,37,Drinks
FDS49,9.0,Low Fat,0.0,Canned,79.7644,OUT035,Small,Tier 2,Supermarket Type1,1649.8524,18,Food
FDX25,12.857645184136183,Low Fat,0.101561568,Canned,181.9292,OUT027,Medium,Tier 3,Supermarket Type3,3101.2964,37,Food
NCX42,12.857645184136183,Non-Edible,0.005949644,Household,165.6526,OUT027,Medium,Tier 3,Supermarket Type3,4769.1254,37,Non-Consumable
FDG33,12.857645184136183,Regular,0.13956116,Seafood,170.4764,OUT027,Medium,Tier 3,Supermarket Type3,3435.528,37,Food
FDL56,14.1,Low Fat,0.126035694,Fruits and Vegetables,86.4198,OUT045,Small,Tier 2,Supermarket Type1,1133.8574,20,Food
FDF14,7.55,Low Fat,0.027164679,Canned,152.334,OUT035,Small,Tier 2,Supermarket Type1,2603.278,18,Food
NCD06,13.0,Non-Edible,0.099325278,Household,45.406,OUT046,Small,Tier 1,Supermarket Type1,605.878,25,Non-Consumable
DRM47,12.857645184136183,Low Fat,0.04357366,Hard Drinks,192.8846,OUT027,Medium,Tier 3,Supermarket Type3,2293.0152,37,Drinks
FDS46,12.857645184136183,Regular,0.082741482,Snack Foods,118.7782,OUT019,Small,Tier 1,Grocery Store,119.1782,37,Food
FDB35,12.3,Regular,0.064565202,Starchy Foods,92.9804,OUT013,High,Tier 3,Supermarket Type1,1929.4884,35,Food
FDX21,12.857645184136183,Low Fat,0.084554569,Snack Foods,109.8912,OUT027,Medium,Tier 3,Supermarket Type3,2074.6328,37,Food
NCU05,12.857645184136183,Non-Edible,0.058451805,Health and Hygiene,79.9618,OUT027,Medium,Tier 3,Supermarket Type3,241.6854,37,Non-Consumable
NCR38,17.25,Non-Edible,0.113748685,Household,251.3724,OUT045,Small,Tier 2,Supermarket Type1,6795.1548,20,Non-Consumable
NCR18,15.85,Non-Edible,0.020603511,Household,42.7112,OUT017,Small,Tier 2,Supermarket Type1,639.168,15,Non-Consumable
NCU41,18.85,Non-Edible,0.052044976,Health and Hygiene,192.1846,OUT035,Small,Tier 2,Supermarket Type1,3248.4382,18,Non-Consumable
FDY56,16.35,Regular,0.062764429,Fruits and Vegetables,227.6062,OUT017,Small,Tier 2,Supermarket Type1,7222.5984,15,Food
DRJ51,14.1,Low Fat,0.087977262,Dairy,229.0668,OUT035,Small,Tier 2,Supermarket Type1,3225.1352,18,Drinks
FDK21,7.905,Low Fat,0.010010425,Snack Foods,249.0408,OUT035,Small,Tier 2,Supermarket Type1,3755.112,18,Food
FDY25,12.0,Low Fat,0.033946163,Canned,179.3976,OUT013,High,Tier 3,Supermarket Type1,3440.8544,35,Food
FDU44,12.15,Regular,0.058414678,Fruits and Vegetables,163.4552,OUT035,Small,Tier 2,Supermarket Type1,974.7312,18,Food
FDL43,10.1,Low Fat,0.027106459,Meat,75.367,OUT049,Medium,Tier 1,Supermarket Type1,535.969,23,Food
FDF05,17.5,Low Fat,0.027022883,Frozen Foods,262.491,OUT017,Small,Tier 2,Supermarket Type1,5259.82,15,Food
DRF15,12.857645184136183,Low Fat,0.058153409,Dairy,152.034,OUT019,Small,Tier 1,Grocery Store,306.268,37,Drinks
FDL20,17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,OUT018,Medium,Tier 3,Supermarket Type2,1779.0176,13,Food
FDV32,7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,OUT049,Medium,Tier 1,Supermarket Type1,759.012,23,Food
FDJ34,11.8,Regular,0.09357779,Snack Foods,125.9704,OUT013,High,Tier 3,Supermarket Type1,1877.556,35,Food
FDG08,13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,OUT045,Small,Tier 2,Supermarket Type1,3779.0808,20,Food
FDQ04,12.857645184136183,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,Small,Tier 1,Grocery Store,41.2796,37,Food
FDW13,8.5,Low Fat,0.098438394,Canned,51.1324,OUT017,Small,Tier 2,Supermarket Type1,259.662,15,Food
NCI17,8.645,Non-Edible,0.143303291,Health and Hygiene,96.341,OUT013,High,Tier 3,Supermarket Type1,193.082,35,Non-Consumable
FDY03,17.6,Regular,0.076276208,Meat,110.9202,OUT045,Small,Tier 2,Supermarket Type1,1687.803,20,Food
FDS12,9.1,Low Fat,0.175103435,Baking Goods,127.5362,OUT017,Small,Tier 2,Supermarket Type1,4655.9394,15,Food
FDJ55,12.8,Regular,0.023511371,Meat,225.9404,OUT013,High,Tier 3,Supermarket Type1,4950.8888,35,Food
DRK01,7.63,Low Fat,0.06105276,Soft Drinks,95.4436,OUT035,Small,Tier 2,Supermarket Type1,1418.154,18,Drinks
FDG28,9.285,Regular,0.049559042,Frozen Foods,246.4144,OUT017,Small,Tier 2,Supermarket Type1,1225.072,15,Food
FDY38,13.6,Regular,0.119418124,Dairy,231.03,OUT045,Small,Tier 2,Supermarket Type1,5359.69,20,Food
FDN01,8.895,Low Fat,0.072545601,Breakfast,176.237,OUT045,Small,Tier 2,Supermarket Type1,1764.37,20,Food
NCR54,16.35,Non-Edible,0.090486828,Household,195.211,OUT013,High,Tier 3,Supermarket Type1,2553.343,35,Non-Consumable
FDG29,17.6,Low Fat,0.056245075,Frozen Foods,43.3454,OUT013,High,Tier 3,Supermarket Type1,1006.6896,35,Food
FDG24,7.975,Low Fat,0.014618973,Baking Goods,85.225,OUT013,High,Tier 3,Supermarket Type1,1081.925,35,Food
FDG59,15.85,Low Fat,0.043479126,Starchy Foods,36.7164,OUT017,Small,Tier 2,Supermarket Type1,308.9312,15,Food
FDM28,15.7,Low Fat,0.045166237,Frozen Foods,178.666,OUT013,High,Tier 3,Supermarket Type1,2516.724,35,Food
FDW04,8.985,Regular,0.057827101,Frozen Foods,128.831,OUT046,Small,Tier 1,Supermarket Type1,1428.141,25,Food
FDS26,20.35,Low Fat,0.089394766,Dairy,260.1594,OUT013,High,Tier 3,Supermarket Type1,2093.2752,35,Food
FDQ56,6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,OUT013,High,Tier 3,Supermarket Type1,1929.4884,35,Food
FDK51,19.85,Low Fat,0.005234153,Dairy,264.0884,OUT035,Small,Tier 2,Supermarket Type1,5829.7448,18,Food
FDL22,16.85,Low Fat,0.036390174,Snack Foods,91.4488,OUT046,Small,Tier 1,Supermarket Type1,2082.6224,25,Food
FDH19,12.857645184136183,Low Fat,0.03292824,Meat,173.1738,OUT027,Medium,Tier 3,Supermarket Type3,7298.4996,37,Food
FDY55,16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,OUT013,High,Tier 3,Supermarket Type1,7452.9652,35,Food
FDY03,17.6,Regular,0.076552407,Meat,110.5202,OUT017,Small,Tier 2,Supermarket Type1,450.0808,15,Food
FDK21,7.905,Low Fat,0.016758569,Snack Foods,250.4408,OUT010,Small,Tier 3,Grocery Store,500.6816,24,Food
FDZ10,12.857645184136183,Low Fat,0.044248175,Snack Foods,126.202,OUT027,Medium,Tier 3,Supermarket Type3,3668.558,37,Food
FDZ32,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,OUT018,Medium,Tier 3,Supermarket Type2,736.3748,13,Food
NCZ18,7.825,Non-Edible,0.186032678,Household,253.0698,OUT035,Small,Tier 2,Supermarket Type1,6088.0752,18,Non-Consumable
NCF07,12.857645184136183,Non-Edible,0.031867464,Household,101.0016,OUT027,Medium,Tier 3,Supermarket Type3,2125.2336,37,Non-Consumable
DRE49,20.75,Low Fat,0.021370201,Soft Drinks,153.0024,OUT017,Small,Tier 2,Supermarket Type1,2277.036,15,Drinks
FDJ08,12.857645184136183,Low Fat,0.193772568,Fruits and Vegetables,190.3846,OUT019,Small,Tier 1,Grocery Store,573.2538,37,Food
FDT39,6.26,Regular,0.009866049,Meat,151.1366,OUT035,Small,Tier 2,Supermarket Type1,2267.049,18,Food
FDE08,18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,OUT010,Small,Tier 3,Grocery Store,296.9468,24,Food
NCD06,13.0,Non-Edible,0.099729888,Household,46.306,OUT018,Medium,Tier 3,Supermarket Type2,559.272,13,Non-Consumable
FDB57,20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,OUT035,Small,Tier 2,Supermarket Type1,5559.43,18,Food
NCT54,8.695,Non-Edible,0.119721451,Household,95.5094,OUT049,Medium,Tier 1,Supermarket Type1,1237.7222,23,Non-Consumable
DRF49,7.27,Low Fat,0.071222087,Soft Drinks,113.5518,OUT045,Small,Tier 2,Supermarket Type1,569.259,20,Drinks
FDM25,12.857645184136183,Regular,0.060371962,Breakfast,174.0712,OUT027,Medium,Tier 3,Supermarket Type3,3866.9664,37,Food
FDF20,12.85,Low Fat,0.033287541,Fruits and Vegetables,198.4768,OUT045,Small,Tier 2,Supermarket Type1,1379.5376,20,Food
FDH27,7.075,Low Fat,0.05858462,Dairy,142.7128,OUT018,Medium,Tier 3,Supermarket Type2,1869.5664,13,Food
FDV60,12.857645184136183,Regular,0.11679292,Baking Goods,196.211,OUT027,Medium,Tier 3,Supermarket Type3,5499.508,37,Food
FDY59,8.195,Low Fat,0.031452265,Baking Goods,94.3462,OUT049,Medium,Tier 1,Supermarket Type1,925.462,23,Food
FDK36,7.09,Low Fat,0.00721395,Baking Goods,47.9034,OUT035,Small,Tier 2,Supermarket Type1,583.2408,18,Food
NCM31,6.095,Non-Edible,0.081196619,Others,141.4154,OUT046,Small,Tier 1,Supermarket Type1,1418.154,25,Non-Consumable
FDE33,19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,OUT017,Small,Tier 2,Supermarket Type1,942.7728,15,Food
FDU36,6.15,Low Fat,0.04627095,Baking Goods,99.3384,OUT046,Small,Tier 1,Supermarket Type1,2364.9216,25,Food
FDV13,12.857645184136183,Regular,0.02747716,Canned,87.9856,OUT027,Medium,Tier 3,Supermarket Type3,3251.7672,37,Food
FDV20,12.857645184136183,Regular,0.104704537,Fruits and Vegetables,125.2678,OUT019,Small,Tier 1,Grocery Store,254.3356,37,Food
NCQ54,17.7,Non-Edible,0.012540003,Household,167.0474,OUT035,Small,Tier 2,Supermarket Type1,5895.659,18,Non-Consumable
FDO23,17.85,Low Fat,0.147023834,Breads,93.7436,OUT018,Medium,Tier 3,Supermarket Type2,1134.5232,13,Food
DRE60,9.395,Low Fat,0.159657596,Soft Drinks,224.972,OUT045,Small,Tier 2,Supermarket Type1,7696.648,20,Drinks
DRP47,15.75,Low Fat,0.141398626,Hard Drinks,250.5382,OUT017,Small,Tier 2,Supermarket Type1,2775.7202,15,Drinks
FDB21,7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,OUT045,Small,Tier 2,Supermarket Type1,5317.0788,20,Food
FDR04,7.075,Low Fat,0.0,Frozen Foods,98.0068,OUT018,Medium,Tier 3,Supermarket Type2,874.8612,13,Food
FDX23,6.445,Low Fat,0.029691762,Baking Goods,92.6436,OUT046,Small,Tier 1,Supermarket Type1,1039.9796,25,Food
FDX19,19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,OUT035,Small,Tier 2,Supermarket Type1,3038.0454,18,Food
FDD40,20.25,Regular,0.014790559,Dairy,193.6162,OUT035,Small,Tier 2,Supermarket Type1,3848.324,18,Food
FDA01,15.0,Regular,0.054378253,Canned,59.1904,OUT046,Small,Tier 1,Supermarket Type1,527.3136,25,Food
FDS33,6.67,Regular,0.123428594,Snack Foods,89.1514,OUT046,Small,Tier 1,Supermarket Type1,2390.8878,25,Food
FDM50,12.857645184136183,Regular,0.029943463,Canned,60.222,OUT027,Medium,Tier 3,Supermarket Type3,1677.816,37,Food
FDB29,16.7,Regular,0.052368061,Frozen Foods,112.7176,OUT013,High,Tier 3,Supermarket Type1,801.6232,35,Food
FDF46,7.07,Low Fat,0.093861144,Snack Foods,115.5834,OUT045,Small,Tier 2,Supermarket Type1,1267.0174,20,Food
FDA33,6.48,Low Fat,0.033968647,Snack Foods,148.0076,OUT045,Small,Tier 2,Supermarket Type1,886.8456,20,Food
FDC08,19.0,Regular,0.173154079,Fruits and Vegetables,228.272,OUT010,Small,Tier 3,Grocery Store,452.744,24,Food
FDB53,13.35,Low Fat,0.139735226,Frozen Foods,147.5392,OUT045,Small,Tier 2,Supermarket Type1,3877.6192,20,Food
FDY31,12.857645184136183,Low Fat,0.043351896,Fruits and Vegetables,146.6418,OUT027,Medium,Tier 3,Supermarket Type3,4414.254,37,Food
DRQ35,12.857645184136183,Low Fat,0.042086652,Hard Drinks,122.4388,OUT027,Medium,Tier 3,Supermarket Type3,5448.9072,37,Drinks
FDX36,9.695,Regular,0.12848269,Baking Goods,223.9404,OUT049,Medium,Tier 1,Supermarket Type1,4950.8888,23,Food
DRD13,15.0,Low Fat,0.049357077,Soft Drinks,62.6168,OUT017,Small,Tier 2,Supermarket Type1,958.752,15,Drinks
FDC52,11.15,Regular,0.008326735,Dairy,149.9708,OUT017,Small,Tier 2,Supermarket Type1,1956.1204,15,Food
FDB45,20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,OUT049,Medium,Tier 1,Supermarket Type1,2404.2038,23,Food
NCK19,9.8,Non-Edible,0.151420934,Others,194.3478,OUT010,Small,Tier 3,Grocery Store,387.4956,24,Non-Consumable
FDV51,16.35,Low Fat,0.032511818,Meat,165.0842,OUT013,High,Tier 3,Supermarket Type1,994.7052,35,Food
FDZ35,9.6,Regular,0.022323658,Breads,101.299,OUT045,Small,Tier 2,Supermarket Type1,1754.383,20,Food
NCW17,12.857645184136183,Non-Edible,0.019292355,Health and Hygiene,129.9994,OUT027,Medium,Tier 3,Supermarket Type3,3340.9844,37,Non-Consumable
FDV59,13.35,Low Fat,0.048124443,Breads,216.7166,OUT045,Small,Tier 2,Supermarket Type1,3918.8988,20,Food
DRH39,20.7,Low Fat,0.09261307,Dairy,76.367,OUT013,High,Tier 3,Supermarket Type1,306.268,35,Drinks
FDN60,12.857645184136183,Low Fat,0.094697274,Baking Goods,158.4604,OUT027,Medium,Tier 3,Supermarket Type3,4278.4308,37,Food
FDU55,16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,OUT045,Small,Tier 2,Supermarket Type1,4425.5726,20,Food
FDN58,12.857645184136183,Regular,0.056596985,Snack Foods,230.9984,OUT027,Medium,Tier 3,Supermarket Type3,9267.936,37,Food
FDC41,12.857645184136183,Low Fat,0.2047,Frozen Foods,76.867,OUT019,Small,Tier 1,Grocery Store,229.701,37,Food
FDO01,12.857645184136183,Regular,0.020618324,Breakfast,129.3994,OUT027,Medium,Tier 3,Supermarket Type3,2055.9904,37,Food
NCO43,5.5,Non-Edible,0.04709821,Others,101.3016,OUT046,Small,Tier 1,Supermarket Type1,3339.6528,25,Non-Consumable
FDQ07,15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,OUT045,Small,Tier 2,Supermarket Type1,6410.3224,20,Food
FDF28,15.7,Regular,0.038078899,Frozen Foods,122.9046,OUT017,Small,Tier 2,Supermarket Type1,1992.0736,15,Food
FDM01,7.895,Regular,0.095102092,Breakfast,104.4332,OUT017,Small,Tier 2,Supermarket Type1,2870.9296,15,Food
FDY49,12.857645184136183,Regular,0.011953902,Canned,164.5184,OUT027,Medium,Tier 3,Supermarket Type3,2807.0128,37,Food
FDR24,17.35,Regular,0.062799379,Baking Goods,88.183,OUT013,High,Tier 3,Supermarket Type1,539.298,35,Food
NCY18,7.285,Non-Edible,0.031125709,Household,174.3054,OUT013,High,Tier 3,Supermarket Type1,4377.635,35,Non-Consumable
NCY30,20.25,Non-Edible,0.026005891,Household,180.9976,OUT045,Small,Tier 2,Supermarket Type1,2716.464,20,Non-Consumable
FDJ22,12.857645184136183,Low Fat,0.09246392,Snack Foods,190.9504,OUT019,Small,Tier 1,Grocery Store,383.5008,37,Food
DRI37,15.85,Low Fat,0.107765165,Soft Drinks,59.5904,OUT049,Medium,Tier 1,Supermarket Type1,703.0848,23,Drinks
FDL27,6.17,Low Fat,0.010647477,Meat,66.3826,OUT049,Medium,Tier 1,Supermarket Type1,1937.478,23,Food
NCO30,19.5,Non-Edible,0.015749341,Household,182.2608,OUT049,Medium,Tier 1,Supermarket Type1,3307.6944,23,Non-Consumable
NCB07,19.2,Non-Edible,0.077628053,Household,197.611,OUT049,Medium,Tier 1,Supermarket Type1,3142.576,23,Non-Consumable
FDX25,16.7,Low Fat,0.0,Canned,181.2292,OUT018,Medium,Tier 3,Supermarket Type2,2554.0088,13,Food
FDP59,20.85,Regular,0.056695731,Breads,104.0648,OUT018,Medium,Tier 3,Supermarket Type2,1869.5664,13,Food
FDR59,14.5,Regular,0.063993068,Breads,260.4594,OUT045,Small,Tier 2,Supermarket Type1,5494.8474,20,Food
FDT27,11.395,Regular,0.069529262,Meat,233.1616,OUT013,High,Tier 3,Supermarket Type1,6093.4016,35,Food
DRI01,7.97,Low Fat,0.034452949,Soft Drinks,174.0422,OUT046,Small,Tier 1,Supermarket Type1,2586.633,25,Drinks
FDU09,7.71,Regular,0.06670068,Snack Foods,55.2956,OUT049,Medium,Tier 1,Supermarket Type1,1255.6988,23,Food
FDH26,19.25,Regular,0.034699737,Canned,141.7496,OUT046,Small,Tier 1,Supermarket Type1,4093.3384,25,Food
FDH27,7.075,Low Fat,0.058346939,Dairy,142.2128,OUT046,Small,Tier 1,Supermarket Type1,3163.8816,25,Food
FDN39,12.857645184136183,Regular,0.065203103,Meat,166.0816,OUT027,Medium,Tier 3,Supermarket Type3,5033.448,37,Food
FDH40,11.6,Regular,0.078929571,Frozen Foods,79.9276,OUT046,Small,Tier 1,Supermarket Type1,1137.1864,25,Food
FDJ56,12.857645184136183,Low Fat,0.182514881,Fruits and Vegetables,98.77,OUT027,Medium,Tier 3,Supermarket Type3,2696.49,37,Food
DRN47,12.1,Low Fat,0.016895293,Hard Drinks,178.566,OUT018,Medium,Tier 3,Supermarket Type2,898.83,13,Drinks
NCO17,10.0,Non-Edible,0.073379745,Health and Hygiene,118.244,OUT046,Small,Tier 1,Supermarket Type1,2756.412,25,Non-Consumable
FDX60,14.35,Low Fat,0.08075758,Baking Goods,81.896,OUT045,Small,Tier 2,Supermarket Type1,878.856,20,Food
FDT22,10.395,Low Fat,0.112271498,Snack Foods,58.222,OUT049,Medium,Tier 1,Supermarket Type1,659.142,23,Food
FDX26,12.857645184136183,Low Fat,0.153741385,Dairy,182.6292,OUT019,Small,Tier 1,Grocery Store,182.4292,37,Food
FDG45,8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,OUT013,High,Tier 3,Supermarket Type1,3610.6334,35,Food
FDD44,8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,OUT035,Small,Tier 2,Supermarket Type1,5153.292,18,Food
FDS15,9.195,Regular,0.078502143,Meat,108.7596,OUT017,Small,Tier 2,Supermarket Type1,2588.6304,15,Food
FDL51,20.7,Regular,0.047684831,Dairy,212.5876,OUT018,Medium,Tier 3,Supermarket Type2,1286.3256,13,Food
FDL32,15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,OUT017,Small,Tier 2,Supermarket Type1,1230.3984,15,Food
FDZ07,12.857645184136183,Regular,0.0,Fruits and Vegetables,60.2194,OUT027,Medium,Tier 3,Supermarket Type3,1733.7432,37,Food
NCW53,12.857645184136183,Non-Edible,0.053392944,Health and Hygiene,193.8162,OUT019,Small,Tier 1,Grocery Store,384.8324,37,Non-Consumable
NCA54,16.5,Non-Edible,0.036715907,Household,180.0318,OUT045,Small,Tier 2,Supermarket Type1,3969.4996,20,Non-Consumable
FDX09,9.0,Low Fat,0.065236932,Snack Foods,176.437,OUT035,Small,Tier 2,Supermarket Type1,7763.228,18,Food
FDO51,6.785,Regular,0.041947547,Meat,41.2112,OUT013,High,Tier 3,Supermarket Type1,809.6128,35,Food
FDW49,19.5,Low Fat,0.082888496,Canned,178.6002,OUT018,Medium,Tier 3,Supermarket Type2,1253.7014,13,Food
FDB27,7.575,Low Fat,0.055390121,Dairy,195.2768,OUT046,Small,Tier 1,Supermarket Type1,5715.2272,25,Food
FDF45,18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,OUT013,High,Tier 3,Supermarket Type1,1464.76,35,Food
FDV02,16.75,Low Fat,0.060495243,Dairy,169.8106,OUT013,High,Tier 3,Supermarket Type1,3251.1014,35,Food
FDY28,7.47,Regular,0.0,Frozen Foods,214.3218,OUT035,Small,Tier 2,Supermarket Type1,4274.436,18,Food
FDX31,12.857645184136183,Regular,0.014753811,Fruits and Vegetables,231.7958,OUT027,Medium,Tier 3,Supermarket Type3,5375.0034,37,Food
FDR43,12.857645184136183,Low Fat,0.160707489,Fruits and Vegetables,38.019,OUT027,Medium,Tier 3,Supermarket Type3,1318.284,37,Food
FDP51,13.85,Regular,0.085622362,Meat,119.4124,OUT018,Medium,Tier 3,Supermarket Type2,2251.7356,13,Food
FDL52,6.635,Regular,0.046350909,Frozen Foods,37.4506,OUT017,Small,Tier 2,Supermarket Type1,1176.4686,15,Food
FDR44,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,OUT046,Small,Tier 1,Supermarket Type1,3523.4136,25,Food
FDB34,15.25,Low Fat,0.026604781,Snack Foods,86.2198,OUT035,Small,Tier 2,Supermarket Type1,610.5386,18,Food
FDC50,15.85,Low Fat,0.0,Canned,96.4094,OUT035,Small,Tier 2,Supermarket Type1,1237.7222,18,Food
FDT57,15.2,Low Fat,0.031860325,Snack Foods,235.1248,OUT010,Small,Tier 3,Grocery Store,474.0496,24,Food
FDP22,12.857645184136183,Regular,0.0,Snack Foods,52.6666,OUT027,Medium,Tier 3,Supermarket Type3,717.7324,37,Food
DRE49,20.75,Low Fat,0.021250002,Soft Drinks,150.5024,OUT046,Small,Tier 1,Supermarket Type1,2580.6408,25,Drinks
FDM40,10.195,Low Fat,0.159936948,Frozen Foods,143.2154,OUT046,Small,Tier 1,Supermarket Type1,2552.6772,25,Food
FDY32,7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,OUT045,Small,Tier 2,Supermarket Type1,3914.904,20,Food
FDW07,18.0,Regular,0.142688846,Fruits and Vegetables,88.5514,OUT046,Small,Tier 1,Supermarket Type1,796.9626,25,Food
FDU02,12.857645184136183,Low Fat,0.179484411,Dairy,228.9352,OUT019,Small,Tier 1,Grocery Store,916.1408,37,Food
NCF18,18.35,Non-Edible,0.089163056,Household,191.3504,OUT045,Small,Tier 2,Supermarket Type1,3259.7568,20,Non-Consumable
FDQ56,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,OUT049,Medium,Tier 1,Supermarket Type1,1677.816,23,Food
FDN58,13.8,Regular,0.056960814,Snack Foods,230.0984,OUT049,Medium,Tier 1,Supermarket Type1,3707.1744,23,Food
FDG35,21.2,Regular,0.00704098,Starchy Foods,173.5738,OUT046,Small,Tier 1,Supermarket Type1,2954.1546,25,Food
FDY34,10.5,Regular,0.011026594,Snack Foods,166.4842,OUT018,Medium,Tier 3,Supermarket Type2,2652.5472,13,Food
