,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Numbered_Item_Fat_Content,Breads,Breakfast,Canned,Dairy,Frozen Foods,Fruits and Vegetables,Hard Drinks,Health and Hygiene,Household,Meat,Others,Seafood,Snack Foods,Soft Drinks,Starchy Foods
207,16.1,0.023625114,189.3846,2002,2,2,1.0,3630.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,12.857645184135976,0.051643608,107.3622,1985,3,1,-1.0,317.5866,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,12.85,0.165694219,39.7164,1998,2,3,-1.0,231.6984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,9.5,0.041878397,32.99,2004,3,2,1.0,133.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,13.8,0.058091482,245.1802,2004,3,2,1.0,5650.6446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212,5.78,0.0,263.7568,2007,2,2,1.0,2636.568,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,19.7,0.026903714,96.0726,2002,2,2,1.0,1272.3438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
214,14.65,0.0,161.5552,1998,2,3,-1.0,324.9104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215,6.67,0.150554711,130.0626,1998,2,3,-1.0,131.1626,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216,6.11,0.0,131.2968,1998,2,3,-1.0,260.9936,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
217,13.65,0.134975628,260.0936,1998,2,3,-1.0,260.9936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,17.2,0.15616879,160.6578,1987,1,3,1.0,3690.5294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,6.32,0.0,40.2822,2004,3,2,1.0,1139.1838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,4.88,0.133700752,52.9298,1999,2,1,1.0,1995.4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,5.425,0.115119905,88.3514,2007,2,2,1.0,1416.8224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,15.85,0.110030997,37.2506,1997,3,1,1.0,265.6542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,7.5,0.051038045,121.7072,2007,2,2,1.0,3552.7088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,12.65,0.062837968,161.5578,1987,1,3,1.0,2406.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,12.857645184135976,0.017116983,211.956,1985,3,1,-1.0,213.056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,20.75,0.024129332,124.173,1987,1,3,1.0,2956.152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,12.857645184135976,0.049754975,152.134,1985,3,1,-1.0,153.134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,9.0,0.0,79.7644,2004,3,2,1.0,1649.8524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,12.857645184135976,0.101561568,181.9292,1985,2,3,3.0,3101.2964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,12.857645184135976,0.005949644,165.6526,1985,2,3,3.0,4769.1254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,12.857645184135976,0.13956116,170.4764,1985,2,3,3.0,3435.528,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,14.1,0.126035694,86.4198,2002,2,2,1.0,1133.8574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,7.55,0.027164679,152.334,2004,3,2,1.0,2603.278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,13.0,0.099325278,45.406,1997,3,1,1.0,605.878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,12.857645184135976,0.04357366,192.8846,1985,2,3,3.0,2293.0152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,12.857645184135976,0.082741482,118.7782,1985,3,1,-1.0,119.1782,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
237,12.3,0.064565202,92.9804,1987,1,3,1.0,1929.4884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,12.857645184135976,0.084554569,109.8912,1985,2,3,3.0,2074.6328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239,12.857645184135976,0.058451805,79.9618,1985,2,3,3.0,241.6854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,17.25,0.113748685,251.3724,2002,2,2,1.0,6795.1548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,15.85,0.020603511,42.7112,2007,2,2,1.0,639.168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,18.85,0.052044976,192.1846,2004,3,2,1.0,3248.4382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,16.35,0.062764429,227.6062,2007,2,2,1.0,7222.5984,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,14.1,0.087977262,229.0668,2004,3,2,1.0,3225.1352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,7.905,0.010010425,249.0408,2004,3,2,1.0,3755.112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,12.0,0.033946163,179.3976,1987,1,3,1.0,3440.8544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
247,12.15,0.058414678,163.4552,2004,3,2,1.0,974.7312,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
248,10.1,0.027106459,75.367,1999,2,1,1.0,535.969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,17.5,0.027022883,262.491,2007,2,2,1.0,5259.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,12.857645184135976,0.058153409,152.034,1985,3,1,-1.0,306.268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,17.1,0.128937661,112.3886,2009,2,3,2.0,1779.0176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,7.785,0.088846306,61.451,1999,2,1,1.0,759.012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,11.8,0.09357779,125.9704,1987,1,3,1.0,1877.556,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
254,13.15,0.165694678,171.8764,2002,2,2,1.0,3779.0808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255,12.857645184135976,0.148392623,41.5796,1985,3,1,-1.0,41.2796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,8.5,0.098438394,51.1324,2007,2,2,1.0,259.662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257,8.645,0.143303291,96.341,1987,1,3,1.0,193.082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,17.6,0.076276208,110.9202,2002,2,2,1.0,1687.803,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259,9.1,0.175103435,127.5362,2007,2,2,1.0,4655.9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,12.8,0.023511371,225.9404,1987,1,3,1.0,4950.8888,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,7.63,0.06105276,95.4436,2004,3,2,1.0,1418.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,9.285,0.049559042,246.4144,2007,2,2,1.0,1225.072,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,13.6,0.119418124,231.03,2002,2,2,1.0,5359.69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,8.895,0.072545601,176.237,2002,2,2,1.0,1764.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,16.35,0.090486828,195.211,1987,1,3,1.0,2553.343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,17.6,0.056245075,43.3454,1987,1,3,1.0,1006.6896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,7.975,0.014618973,85.225,1987,1,3,1.0,1081.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,15.85,0.043479126,36.7164,2007,2,2,1.0,308.9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,15.7,0.045166237,178.666,1987,1,3,1.0,2516.724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,8.985,0.057827101,128.831,1997,3,1,1.0,1428.141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,20.35,0.089394766,260.1594,1987,1,3,1.0,2093.2752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,6.59,0.10550944,85.6908,1987,1,3,1.0,1929.4884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,19.85,0.005234153,264.0884,2004,3,2,1.0,5829.7448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,16.85,0.036390174,91.4488,1997,3,1,1.0,2082.6224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275,12.857645184135976,0.03292824,173.1738,1985,2,3,3.0,7298.4996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
276,16.75,0.081252534,256.4988,1987,1,3,1.0,7452.9652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,17.6,0.076552407,110.5202,2007,2,2,1.0,450.0808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,7.905,0.016758569,250.4408,1998,2,3,-1.0,500.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279,12.857645184135976,0.044248175,126.202,1985,2,3,3.0,3668.558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
280,7.785,0.038288087,103.1964,2009,2,3,2.0,736.3748,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,7.825,0.186032678,253.0698,2004,3,2,1.0,6088.0752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
282,12.857645184135976,0.031867464,101.0016,1985,2,3,3.0,2125.2336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,20.75,0.021370201,153.0024,2007,2,2,1.0,2277.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,12.857645184135976,0.193772568,190.3846,1985,3,1,-1.0,573.2538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285,6.26,0.009866049,151.1366,2004,3,2,1.0,2267.049,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,18.2,0.082551042,147.3734,1998,2,3,-1.0,296.9468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,13.0,0.099729888,46.306,2009,2,3,2.0,559.272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288,20.25,0.018801549,222.1772,2004,3,2,1.0,5559.43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289,8.695,0.119721451,95.5094,1999,2,1,1.0,1237.7222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,7.27,0.071222087,113.5518,2002,2,2,1.0,569.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
291,12.857645184135976,0.060371962,174.0712,1985,2,3,3.0,3866.9664,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
292,12.85,0.033287541,198.4768,2002,2,2,1.0,1379.5376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,7.075,0.05858462,142.7128,2009,2,3,2.0,1869.5664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294,12.857645184135976,0.11679292,196.211,1985,2,3,3.0,5499.508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,8.195,0.031452265,94.3462,1999,2,1,1.0,925.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,7.09,0.00721395,47.9034,2004,3,2,1.0,583.2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,6.095,0.081196619,141.4154,1997,3,1,1.0,1418.154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
298,19.35,0.049916364,80.2644,2007,2,2,1.0,942.7728,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299,6.15,0.04627095,99.3384,1997,3,1,1.0,2364.9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,12.857645184135976,0.02747716,87.9856,1985,2,3,3.0,3251.7672,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,12.857645184135976,0.104704537,125.2678,1985,3,1,-1.0,254.3356,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302,17.7,0.012540003,167.0474,2004,3,2,1.0,5895.659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,17.85,0.147023834,93.7436,2009,2,3,2.0,1134.5232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,9.395,0.159657596,224.972,2002,2,2,1.0,7696.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305,15.75,0.141398626,250.5382,2007,2,2,1.0,2775.7202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306,7.475,0.148821808,241.2854,2002,2,2,1.0,5317.0788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307,7.075,0.0,98.0068,2009,2,3,2.0,874.8612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308,6.445,0.029691762,92.6436,1997,3,1,1.0,1039.9796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,19.1,0.096715523,235.0958,2004,3,2,1.0,3038.0454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,20.25,0.014790559,193.6162,2004,3,2,1.0,3848.324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311,15.0,0.054378253,59.1904,1997,3,1,1.0,527.3136,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,6.67,0.123428594,89.1514,1997,3,1,1.0,2390.8878,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,12.857645184135976,0.029943463,60.222,1985,2,3,3.0,1677.816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
314,16.7,0.052368061,112.7176,1987,1,3,1.0,801.6232,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,7.07,0.093861144,115.5834,2002,2,2,1.0,1267.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,6.48,0.033968647,148.0076,2002,2,2,1.0,886.8456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,19.0,0.173154079,228.272,1998,2,3,-1.0,452.744,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
318,13.35,0.139735226,147.5392,2002,2,2,1.0,3877.6192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,12.857645184135976,0.043351896,146.6418,1985,2,3,3.0,4414.254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320,12.857645184135976,0.042086652,122.4388,1985,2,3,3.0,5448.9072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321,9.695,0.12848269,223.9404,1999,2,1,1.0,4950.8888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,15.0,0.049357077,62.6168,2007,2,2,1.0,958.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323,11.15,0.008326735,149.9708,2007,2,2,1.0,1956.1204,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,20.85,0.021362955,103.2306,1999,2,1,1.0,2404.2038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325,9.8,0.151420934,194.3478,1998,2,3,-1.0,387.4956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,16.35,0.032511818,165.0842,1987,1,3,1.0,994.7052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,9.6,0.022323658,101.299,2002,2,2,1.0,1754.383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,12.857645184135976,0.019292355,129.9994,1985,2,3,3.0,3340.9844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329,13.35,0.048124443,216.7166,2002,2,2,1.0,3918.8988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,20.7,0.09261307,76.367,1987,1,3,1.0,306.268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331,12.857645184135976,0.094697274,158.4604,1985,2,3,3.0,4278.4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,16.2,0.035984104,260.6278,2002,2,2,1.0,4425.5726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333,12.857645184135976,0.056596985,230.9984,1985,2,3,3.0,9267.936,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334,12.857645184135976,0.2047,76.867,1985,3,1,-1.0,229.701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,12.857645184135976,0.020618324,129.3994,1985,2,3,3.0,2055.9904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,5.5,0.04709821,101.3016,1997,3,1,1.0,3339.6528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,15.1,0.087584126,221.7456,2002,2,2,1.0,6410.3224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,15.7,0.038078899,122.9046,2007,2,2,1.0,1992.0736,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339,7.895,0.095102092,104.4332,2007,2,2,1.0,2870.9296,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340,12.857645184135976,0.011953902,164.5184,1985,2,3,3.0,2807.0128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341,17.35,0.062799379,88.183,1987,1,3,1.0,539.298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,7.285,0.031125709,174.3054,1987,1,3,1.0,4377.635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343,20.25,0.026005891,180.9976,2002,2,2,1.0,2716.464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
344,12.857645184135976,0.09246392,190.9504,1985,3,1,-1.0,383.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345,15.85,0.107765165,59.5904,1999,2,1,1.0,703.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,6.17,0.010647477,66.3826,1999,2,1,1.0,1937.478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
347,19.5,0.015749341,182.2608,1999,2,1,1.0,3307.6944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
348,19.2,0.077628053,197.611,1999,2,1,1.0,3142.576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349,16.7,0.0,181.2292,2009,2,3,2.0,2554.0088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,20.85,0.056695731,104.0648,2009,2,3,2.0,1869.5664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,14.5,0.063993068,260.4594,2002,2,2,1.0,5494.8474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,11.395,0.069529262,233.1616,1987,1,3,1.0,6093.4016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,7.97,0.034452949,174.0422,1997,3,1,1.0,2586.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,7.71,0.06670068,55.2956,1999,2,1,1.0,1255.6988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
355,19.25,0.034699737,141.7496,1997,3,1,1.0,4093.3384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356,7.075,0.058346939,142.2128,1997,3,1,1.0,3163.8816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,12.857645184135976,0.065203103,166.0816,1985,2,3,3.0,5033.448,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
358,11.6,0.078929571,79.9276,1997,3,1,1.0,1137.1864,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,12.857645184135976,0.182514881,98.77,1985,2,3,3.0,2696.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360,12.1,0.016895293,178.566,2009,2,3,2.0,898.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
361,10.0,0.073379745,118.244,1997,3,1,1.0,2756.412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
362,14.35,0.08075758,81.896,2002,2,2,1.0,878.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,10.395,0.112271498,58.222,1999,2,1,1.0,659.142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,12.857645184135976,0.153741385,182.6292,1985,3,1,-1.0,182.4292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,8.1,0.127929521,211.4902,1987,1,3,1.0,3610.6334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
366,8.05,0.07838564,256.4646,2004,3,2,1.0,5153.292,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
367,9.195,0.078502143,108.7596,2007,2,2,1.0,2588.6304,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368,20.7,0.047684831,212.5876,2009,2,3,2.0,1286.3256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,15.7,0.123159656,110.1544,2007,2,2,1.0,1230.3984,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
370,12.857645184135976,0.0,60.2194,1985,2,3,3.0,1733.7432,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371,12.857645184135976,0.053392944,193.8162,1985,3,1,-1.0,384.8324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
372,16.5,0.036715907,180.0318,2002,2,2,1.0,3969.4996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
373,9.0,0.065236932,176.437,2004,3,2,1.0,7763.228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,6.785,0.041947547,41.2112,1987,1,3,1.0,809.6128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
375,19.5,0.082888496,178.6002,2009,2,3,2.0,1253.7014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,7.575,0.055390121,195.2768,1997,3,1,1.0,5715.2272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
377,18.2,0.012194556,57.7904,1987,1,3,1.0,1464.76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
378,16.75,0.060495243,169.8106,1987,1,3,1.0,3251.1014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,7.47,0.0,214.3218,2004,3,2,1.0,4274.436,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380,12.857645184135976,0.014753811,231.7958,1985,2,3,3.0,5375.0034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381,12.857645184135976,0.160707489,38.019,1985,2,3,3.0,1318.284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,13.85,0.085622362,119.4124,2009,2,3,2.0,2251.7356,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383,6.635,0.046350909,37.4506,2007,2,2,1.0,1176.4686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384,6.11,0.102920886,130.4968,1997,3,1,1.0,3523.4136,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,15.25,0.026604781,86.2198,2004,3,2,1.0,610.5386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
386,15.85,0.0,96.4094,2004,3,2,1.0,1237.7222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,15.2,0.031860325,235.1248,1998,2,3,-1.0,474.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
388,12.857645184135976,0.0,52.6666,1985,2,3,3.0,717.7324,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
389,20.75,0.021250002,150.5024,1997,3,1,1.0,2580.6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390,10.195,0.159936948,143.2154,1997,3,1,1.0,2552.6772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391,7.605,0.129503146,164.021,2002,2,2,1.0,3914.904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,18.0,0.142688846,88.5514,1997,3,1,1.0,796.9626,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
393,12.857645184135976,0.179484411,228.9352,1985,3,1,-1.0,916.1408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,18.35,0.089163056,191.3504,2002,2,2,1.0,3259.7568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,6.59,0.105761491,84.8908,1999,2,1,1.0,1677.816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
396,13.8,0.056960814,230.0984,1999,2,1,1.0,3707.1744,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
397,21.2,0.00704098,173.5738,1997,3,1,1.0,2954.1546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,10.5,0.011026594,166.4842,2009,2,3,2.0,2652.5472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399,8.97,0.093203257,52.7956,2002,2,2,1.0,1037.3164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400,12.857645184135976,0.026916794,50.9666,1985,2,3,3.0,717.7324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,10.6,0.035264298,86.1224,2002,2,2,1.0,426.112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
402,13.65,0.015908424,231.1668,2004,3,2,1.0,6911.004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,19.0,0.017719277,211.0244,1997,3,1,1.0,3811.0392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
404,12.857645184135976,0.035334201,115.3518,1985,2,3,3.0,2277.036,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,12.857645184135976,0.065652494,48.9034,1985,3,1,-1.0,48.6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,6.865,0.056919038,212.8218,1999,2,1,1.0,5770.4886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407,10.8,0.048143292,40.2138,1997,3,1,1.0,690.4346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,16.7,0.022047313,110.2886,1987,1,3,1.0,1890.2062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,12.857645184135976,0.090427268,126.2336,1985,2,3,3.0,3195.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
410,15.15,0.027779254,150.1708,1997,3,1,1.0,1504.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,10.5,0.0,238.3248,1998,2,3,-1.0,711.0744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412,17.6,0.008033611,174.2422,2009,2,3,2.0,4311.055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,19.35,0.033088472,175.4738,1997,3,1,1.0,521.3214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
414,15.7,0.160663021,59.4562,1997,3,1,1.0,829.5868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,18.1,0.178975721,155.5288,2007,2,2,1.0,1571.288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
